phage_taxid,phage_name,phage_accession,phage_gi,phage_date,host_taxid,host_name,host_superkingdom,host_phylum,host_class,host_order,host_family,host_genus,host_species
1465613,Salmonella phage vB_SenS-Ent3,NC_024204,643216961,2013,149539,Salmonella enterica subsp. enterica serovar Enteritidis,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
1211279,Salmonella phage vB_SenS_AG11,NC_041991,1631930772,2012,149539,Salmonella enterica subsp. enterica serovar Enteritidis,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
2136179,Salmonella phage vB_SenS_PHB07,NC_047947,1842012631,2018,599,Salmonella sp.,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella sp.
1913114,Salmonella phage vB_SenS_Sasha,NC_047786,1841999854,2016,192955,Salmonella enterica subsp. enterica serovar Kentucky,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
2591135,Salmonella phage vB_SenS_SB13,NC_048781,1859659775,2019,90371,Salmonella enterica subsp. enterica serovar Typhimurium,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
1815631,Salmonella phage vB_SnwM_CGG4-1,NC_031065,1070066259,2016,108619,Salmonella enterica subsp. enterica serovar Newport,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
1168549,Salmonella phage vB_SosS_Oslo,NC_018279,399528758,2012,590,Salmonella,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,
1567025,Salmonella phage vB_SPuM_SP116,NC_027329,849248359,2014,28901,Salmonella enterica,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
2081603,Salmonella phage vB_SpuP_Spp16,NC_047941,1842012196,2018,28901,Salmonella enterica,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
424716,Salmonella phage Vi II-E1,NC_010495,170676276,2007,28901,Salmonella enterica,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
866889,Salmonella phage Vi06,NC_015271,326633040,2010,90370,Salmonella enterica subsp. enterica serovar Typhi,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
1204541,Salmonella phage wksl3,NC_041992,1631930839,2012,590,Salmonella,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,
2713327,Salmonella phage yarpen,NC_048863,1859669441,2020,28901,Salmonella enterica,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
2713327,Salmonella phage yarpen,NC_048863,1859669441,2020,149539,Salmonella enterica subsp. enterica serovar Enteritidis,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
2749261,Salmonella phage YSD1,NC_048666,1859645221,2018,590,Salmonella,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,
2053686,Salmonella phage YSP2,NC_047898,1842008798,2017,605,Salmonella enterica subsp. enterica serovar Pullorum,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
2562175,Salmonella phage ZCSE2,NC_048179,1842034873,2019,149539,Salmonella enterica subsp. enterica serovar Enteritidis,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
1934252,Salmonella virus BTP1,NC_042346,1666224512,2017,590,Salmonella,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,
1934252,Salmonella virus BTP1,NC_042346,1666224512,2017,28901,Salmonella enterica,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
1541887,Salmonella virus Chi,NC_021315,509139223,2012,590,Salmonella,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,
1541887,Salmonella virus Chi,NC_025442,712913869,2014,590,Salmonella,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,
1541887,Salmonella virus Chi,NC_021315,509139223,2012,28901,Salmonella enterica,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
1541887,Salmonella virus Chi,NC_025442,712913869,2014,28901,Salmonella enterica,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
194701,Salmonella virus Fels2,NC_010463,169936017,2001,99287,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
1173754,Salmonella virus FSLSP030,NC_021779,525972353,2012,98360,Salmonella enterica subsp. enterica serovar Dublin,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
1173757,Salmonella virus FSLSP088,NC_021780,525972436,2012,90371,Salmonella enterica subsp. enterica serovar Typhimurium,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
1005056,Salmonella virus iEPS5,NC_021783,526176405,2013,28901,Salmonella enterica,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
1005056,Salmonella virus iEPS5,NC_021783,526176405,2013,90371,Salmonella enterica subsp. enterica serovar Typhimurium,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
10754,Salmonella virus P22,NC_002371,51236723,1980,90371,Salmonella enterica subsp. enterica serovar Typhimurium,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
12407,Salmonella virus PsP3,NC_005340,41057352,1991,590,Salmonella,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,
1173741,Salmonella virus SP126,NC_042066,1631940280,2012,28901,Salmonella enterica,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
194966,Salmonella virus SP6,NC_004831,31880044,2003,90371,Salmonella enterica subsp. enterica serovar Typhimurium,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
977927,Salmonella virus SPC35,NC_015269,326632894,2010,562,Escherichia coli,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli
977927,Salmonella virus SPC35,NC_015269,326632894,2010,90371,Salmonella enterica subsp. enterica serovar Typhimurium,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
1141134,Salmonella virus SPN19,NC_019417,414090130,2011,599,Salmonella sp.,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella sp.
173443,Salmonella virus ST64T,NC_004348,24371534,2001,90371,Salmonella enterica subsp. enterica serovar Typhimurium,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
1540099,Salmonella virus Stitch,NC_027297,847897049,2014,90371,Salmonella enterica subsp. enterica serovar Typhimurium,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
1987993,Salmonella virus ViI,NC_015296,326804500,2010,90370,Salmonella enterica subsp. enterica serovar Typhi,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
2592163,Salmonella virus VSe12,NC_048794,1859661305,2019,149539,Salmonella enterica subsp. enterica serovar Enteritidis,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica
2024251,Serratia phage 2050H2,NC_047844,1842004432,2017,615,Serratia marcescens,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens
2024252,Serratia phage 2050HW,NC_048668,1859645334,2017,615,Serratia marcescens,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens
1962671,Serratia phage BF,NC_041917,1631921624,2017,615,Serratia marcescens,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens
2006941,Serratia phage CHI14,NC_041996,1631931547,2017,104623,Serratia sp. ATCC 39006,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia sp. ATCC 39006
1282995,Serratia phage Eta,NC_021563,514361045,2013,615,Serratia marcescens,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens
2315217,Serratia phage JS26,NC_053012,1985467647,2019,104623,Serratia sp. ATCC 39006,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia sp. ATCC 39006
2698927,Serratia phage KpYy_1_41,NC_052991,1985466310,2019,573,Klebsiella pneumoniae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
2587814,Serratia phage Moabite,NC_048792,1859660875,2019,615,Serratia marcescens,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens
2557553,Serratia phage MTx,NC_048759,1859656840,2019,615,Serratia marcescens,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens
2601678,Serratia phage Muldoon,NC_049464,1864378471,2019,615,Serratia marcescens,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens
2596673,Serratia phage MyoSmar,NC_048800,1859662339,2019,615,Serratia marcescens,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens
2557554,Serratia phage Parlo,NC_048758,1859656752,2019,615,Serratia marcescens,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens
1262513,Serratia phage phiMAM1,NC_020083,440789269,2012,616,Serratia sp.,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia sp.
1481112,Serratia phage PS2,NC_024121,639438320,2014,615,Serratia marcescens,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens
1897434,Serratia phage SM9-3Y,NC_047774,1841998962,2016,615,Serratia marcescens,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens
1852640,Serratia phage vB-Sru-IME250,NC_042047,1631938189,2016,61652,Serratia rubidaea,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia rubidaea
2419930,Serratia phage vB_SmaA_3M,NC_048736,1859653591,2018,615,Serratia marcescens,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens
1445859,Shewanella phage Spp001,NC_023594,1070619057,2013,24,Shewanella putrefaciens,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella putrefaciens
1970795,Shewanella phage SppYZU05,NC_047824,1842002702,2017,24,Shewanella putrefaciens,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella putrefaciens
1458859,Shewanella sp. phage 1/4,NC_025436,712913441,2013,50422,Shewanella sp.,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella sp.
1458859,Shewanella sp. phage 1/4,NC_025436,712913441,2013,1386772,Shewanella sp. 4,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella sp. 4
1458860,Shewanella sp. phage 1/40,NC_025470,722120956,2013,50422,Shewanella sp.,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella sp.
1458860,Shewanella sp. phage 1/40,NC_025470,722120956,2013,1386773,Shewanella sp. 40,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella sp. 40
1458861,Shewanella sp. phage 1/41,NC_025458,712915531,2013,50422,Shewanella sp.,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella sp.
1458861,Shewanella sp. phage 1/41,NC_025458,712915531,2013,1386774,Shewanella sp. 41,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella sp. 41
1458862,Shewanella sp. phage 1/44,NC_025463,712915916,2013,50422,Shewanella sp.,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella sp.
1458862,Shewanella sp. phage 1/44,NC_025463,712915916,2013,1386775,Shewanella sp. 44,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella sp. 44
1458863,Shewanella sp. phage 3/49,NC_025466,712916126,2013,50422,Shewanella sp.,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella sp.
1458863,Shewanella sp. phage 3/49,NC_025466,712916126,2013,1386776,Shewanella sp. 49,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella sp. 49
1416032,Shigella phage 75/02 Stx,NC_029120,985761247,2013,624,Shigella sonnei,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sonnei
637730,Shigella phage Ag3,NC_013693,282599175,2008,621,Shigella boydii,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella boydii
2530183,Shigella phage Buco,NC_048174,1842034373,2019,623,Shigella flexneri,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri
1109721,Shigella phage EP23,NC_016566,371496268,2011,624,Shigella sonnei,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sonnei
2591057,Shigella phage JK16,NC_049814,1877793227,2019,668369,Escherichia coli DH5[alpha],Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli
2530042,Shigella phage MK-13,NC_049455,1864377478,2019,621,Shigella boydii,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella boydii
1498227,Shigella phage POCJ13,NC_025434,725949701,2014,42897,Shigella flexneri 2a,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri
1414738,Shigella phage pSb-1,NC_023589,589892035,2013,621,Shigella boydii,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella boydii
2496551,Shigella phage pSf-1,NC_021331,509140844,2013,623,Shigella flexneri,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri
1572702,Shigella phage pSf-2,NC_026010,744692564,2014,623,Shigella flexneri,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri
1551641,Shigella phage pSs-1,NC_025829,730984715,2014,624,Shigella sonnei,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sonnei
2024313,Shigella phage Sd1,NC_047847,1842004626,2017,622,Shigella dysenteriae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae
2024313,Shigella phage Sd1,NC_047847,1842004626,2017,37762,Escherichia coli B,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli
2024315,Shigella phage Sf12,NC_047848,1842004713,2017,623,Shigella flexneri,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri
2024315,Shigella phage Sf12,NC_047848,1842004713,2017,37762,Escherichia coli B,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli
2024316,Shigella phage Sf13,NC_042017,1631934856,2017,623,Shigella flexneri,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri
2024304,Shigella phage Sf14,NC_042075,1631940858,2017,623,Shigella flexneri,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri
2024305,Shigella phage Sf17,NC_042076,1631940990,2017,621,Shigella boydii,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella boydii
2024305,Shigella phage Sf17,NC_042076,1631940990,2017,623,Shigella flexneri,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri
2024308,Shigella phage Sf21,NC_042077,1631941129,2017,623,Shigella flexneri,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri
2024308,Shigella phage Sf21,NC_042077,1631941129,2017,624,Shigella sonnei,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sonnei
2024308,Shigella phage Sf21,NC_042077,1631941129,2017,83333,Escherichia coli K-12,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli
2024320,Shigella phage Sf22,NC_042039,1631937021,2017,621,Shigella boydii,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella boydii
2024320,Shigella phage Sf22,NC_042039,1631937021,2017,622,Shigella dysenteriae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella dysenteriae
2024320,Shigella phage Sf22,NC_042039,1631937021,2017,623,Shigella flexneri,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri
2024320,Shigella phage Sf22,NC_042039,1631937021,2017,624,Shigella sonnei,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella sonnei
2024309,Shigella phage Sf24,NC_042078,1631941398,2017,623,Shigella flexneri,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Shigella,Shigella flexneri
